"Congress" "states_served" "is_slaveholder" "count"
"3194" 57 "OH" "false" 23
"3195" 57 "OK" "false" 1
"3196" 57 "OR" "false" 4
"3197" 57 "PA" "false" 34
"3198" 57 "PR" "false" 1
"3199" 57 "RI" "false" 4
"3200" 57 "SC" "false" 9
"3201" 57 "SC" "true" 1
"3202" 57 "SD" "false" 5
"3203" 57 "TN" "false" 10
"3204" 57 "TN" "true" 1
"3205" 57 "TN" "unknown" 1
"3206" 57 "TX" "false" 18
"3207" 57 "UT" "false" 3
"3208" 57 "VA" "false" 13
"3209" 57 "VT" "false" 4
"3210" 57 "WA" "false" 4
"3211" 57 "WI" "false" 12
"3212" 57 "WV" "false" 5
"3213" 57 "WY" "false" 3
"3214" 58 "AL" "false" 9
"3215" 58 "AL" "true" 3
"3216" 58 "AR" "false" 9
"3217" 58 "AZ" "false" 1
"3218" 58 "CA" "false" 11
"3219" 58 "CO" "false" 6
"3220" 58 "CT" "false" 7
"3221" 58 "DE" "false" 3
"3222" 58 "FL" "false" 5
"3223" 58 "GA" "false" 10
"3224" 58 "GA" "true" 1
"3225" 58 "GA" "unknown" 2
"3226" 58 "HI" "false" 1
"3227" 58 "IA" "false" 13
"3228" 58 "ID" "false" 3
"3229" 58 "IL" "false" 27
"3230" 58 "IN" "false" 15
"3231" 58 "KS" "false" 10
"3232" 58 "KY" "false" 13
"3233" 58 "KY" "true" 1
"3234" 58 "LA" "false" 9
"3235" 58 "MA" "false" 17
"3236" 58 "MD" "false" 5
"3237" 58 "MD" "unknown" 3
"3238" 58 "ME" "false" 6
"3239" 58 "MI" "false" 14
"3240" 58 "MN" "false" 11
"3241" 58 "MO" "false" 17
"3242" 58 "MO" "true" 1
"3243" 58 "MS" "false" 10
"3244" 58 "MT" "false" 3
"3245" 58 "NC" "false" 12
"3246" 58 "ND" "false" 4
"3247" 58 "NE" "false" 7
"3248" 58 "NE" "unknown" 1
"3249" 58 "NH" "false" 4
"3250" 58 "NJ" "false" 13
"3251" 58 "NM" "false" 1
"3252" 58 "NM,WV" "false" 1
"3253" 58 "NV" "false" 2
"3254" 58 "NV" "unknown" 1
"3255" 58 "NY" "false" 40
"3256" 58 "OH" "false" 26
"3257" 58 "OK" "false" 1
"3258" 58 "OR" "false" 4
"3259" 58 "PA" "false" 38
"3260" 58 "PR" "false" 1
"3261" 58 "RI" "false" 4
"3262" 58 "SC" "false" 10
"3263" 58 "SD" "false" 4
"3264" 58 "TN" "false" 10
"3265" 58 "TN" "true" 1
"3266" 58 "TN" "unknown" 1
"3267" 58 "TX" "false" 19
"3268" 58 "UT" "false" 3
"3269" 58 "VA" "false" 11
"3270" 58 "VA" "unknown" 1
"3271" 58 "VT" "false" 4
"3272" 58 "WA" "false" 5
"3273" 58 "WI" "false" 13
"3274" 58 "WV" "false" 6
"3275" 58 "WY" "false" 3
"3276" 59 "AK" "false" 1
"3277" 59 "AL" "false" 8
"3278" 59 "AL" "true" 3
"3279" 59 "AR" "false" 9
"3280" 59 "AZ" "false" 1
"3281" 59 "CA" "false" 11
"3282" 59 "CO" "false" 5
"3283" 59 "CT" "false" 7
"3284" 59 "DE" "false" 3
"3285" 59 "FL" "false" 5
"3286" 59 "GA" "false" 11
"3287" 59 "GA" "true" 1
"3288" 59 "GA" "unknown" 2
"3289" 59 "HI" "false" 1
"3290" 59 "IA" "false" 13
"3291" 59 "ID" "false" 3
"3292" 59 "IL" "false" 29
"3293" 59 "IN" "false" 16
"3294" 59 "KS" "false" 11
"3295" 59 "KY" "false" 12
"3296" 59 "KY" "true" 1
"3297" 59 "LA" "false" 9
"3298" 59 "MA" "false" 17
"3299" 59 "MD" "false" 7
"3300" 59 "MD" "unknown" 2
"3301" 59 "ME" "false" 6
"3302" 59 "MI" "false" 14
"3303" 59 "MN" "false" 11
"3304" 59 "MO" "false" 19
"3305" 59 "MS" "false" 10
"3306" 59 "MT" "false" 3
"3307" 59 "NC" "false" 12
"3308" 59 "ND" "false" 4
"3309" 59 "NE" "false" 7
"3310" 59 "NE" "unknown" 1
"3311" 59 "NH" "false" 4
"3312" 59 "NJ" "false" 12
"3313" 59 "NM" "false" 1
"3314" 59 "NM,WV" "false" 1
"3315" 59 "NV" "false" 3
"3316" 59 "NY" "false" 39
"3317" 59 "NY,MN" "false" 1
"3318" 59 "OH" "false" 23
"3319" 59 "OK" "false" 1
"3320" 59 "OR" "false" 6
"3321" 59 "PA" "false" 37
"3322" 59 "PR" "false" 1
"3323" 59 "RI" "false" 4
"3324" 59 "SC" "false" 9
"3325" 59 "SD" "false" 4
"3326" 59 "TN" "false" 12
"3327" 59 "TN" "true" 1
"3328" 59 "TX" "false" 19
"3329" 59 "UT" "false" 3
"3330" 59 "VA" "false" 12
"3331" 59 "VA" "unknown" 1
"3332" 59 "VT" "false" 4
"3333" 59 "WA" "false" 5
"3334" 59 "WI" "false" 14
"3335" 59 "WV" "false" 6
"3336" 59 "WV" "unknown" 1
"3337" 59 "WY" "false" 3
"3338" 6 "CT" "false" 7
"3339" 6 "CT" "true" 2
"3340" 6 "CT" "unknown" 1
"3341" 6 "DE" "true" 2
"3342" 6 "DE" "unknown" 2
"3343" 6 "GA" "false" 1
"3344" 6 "GA" "true" 1
"3345" 6 "GA" "unknown" 2
"3346" 6 "KY" "true" 2
"3347" 6 "KY" "unknown" 1
"3348" 6 "MA" "false" 19
"3349" 6 "MA" "true" 1
"3350" 6 "MD" "true" 10
"3351" 6 "MD" "unknown" 1
"3352" 6 "NC" "true" 12
"3353" 6 "NH" "false" 6
"3354" 6 "NH" "true" 1
"3355" 6 "NJ" "true" 4
"3356" 6 "NJ" "unknown" 4
"3357" 6 "NY" "false" 2
"3358" 6 "NY" "true" 10
"3359" 6 "NY" "unknown" 2
"3360" 6 "NY,LA" "true" 1
"3361" 6 "OH" "true" 1
"3362" 6 "OH" "unknown" 1
"3363" 6 "PA" "false" 10
"3364" 6 "PA" "true" 5
"3365" 6 "PA" "unknown" 1
"3366" 6 "RI" "false" 1
"3367" 6 "RI" "true" 2
"3368" 6 "RI" "unknown" 1
"3369" 6 "SC" "true" 7
"3370" 6 "SC,MD" "true" 1
"3371" 6 "TN" "unknown" 2
"3372" 6 "TN,LA" "unknown" 1
"3373" 6 "VA" "true" 17
"3374" 6 "VA" "unknown" 3
"3375" 6 "VA,KY" "true" 2
"3376" 6 "VA,MS" "true" 1
"3377" 6 "VT" "false" 3
"3378" 6 "VT,KY" "true" 1
"3379" 60 "AK" "false" 1
"3380" 60 "AL" "false" 11
"3381" 60 "AL" "true" 3
"3382" 60 "AR" "false" 9
"3383" 60 "AZ" "false" 1
"3384" 60 "CA" "false" 10
"3385" 60 "CO" "false" 5
"3386" 60 "CT" "false" 7
"3387" 60 "DE" "false" 3
"3388" 60 "FL" "false" 7
"3389" 60 "GA" "false" 11
"3390" 60 "GA" "unknown" 2
"3391" 60 "HI" "false" 1
"3392" 60 "IA" "false" 14
"3393" 60 "ID" "false" 3
"3394" 60 "IL" "false" 28
"3395" 60 "IN" "false" 16
"3396" 60 "KS" "false" 10
"3397" 60 "KY" "false" 12
"3398" 60 "KY" "true" 1
"3399" 60 "LA" "false" 10
"3400" 60 "MA" "false" 16
"3401" 60 "MD" "false" 7
"3402" 60 "MD" "unknown" 2
"3403" 60 "ME" "false" 8
"3404" 60 "MI" "false" 14
"3405" 60 "MN" "false" 11
"3406" 60 "MO" "false" 18
"3407" 60 "MS" "false" 10
"3408" 60 "MT" "false" 3
"3409" 60 "NC" "false" 12
"3410" 60 "ND" "false" 4
"3411" 60 "NE" "false" 8
"3412" 60 "NH" "false" 4
"3413" 60 "NJ" "false" 12
"3414" 60 "NM" "false" 1
"3415" 60 "NM,WV" "false" 1
"3416" 60 "NV" "false" 3
"3417" 60 "NY" "false" 40
"3418" 60 "OH" "false" 23
"3419" 60 "OK" "false" 7
"3420" 60 "OR" "false" 4
"3421" 60 "PA" "false" 35
"3422" 60 "PI" "false" 2
"3423" 60 "PR" "false" 1
"3424" 60 "RI" "false" 4
"3425" 60 "SC" "false" 10
"3426" 60 "SD" "false" 5
"3427" 60 "TN" "false" 11
"3428" 60 "TN" "true" 1
"3429" 60 "TX" "false" 18
"3430" 60 "UT" "false" 3
"3431" 60 "VA" "false" 12
"3432" 60 "VA" "unknown" 1
"3433" 60 "VT" "false" 6
"3434" 60 "WA" "false" 5
"3435" 60 "WI" "false" 14
"3436" 60 "WV" "false" 6
"3437" 60 "WY" "false" 3
"3438" 61 "AL" "false" 10
"3439" 61 "AL" "true" 1
"3440" 61 "AR" "false" 9
"3441" 61 "AZ" "false" 1
"3442" 61 "CA" "false" 10
"3443" 61 "CO" "false" 4
"3444" 61 "CT" "false" 7
"3445" 61 "DE" "false" 3
"3446" 61 "FL" "false" 5
"3447" 61 "GA" "false" 13
"3448" 61 "GA" "unknown" 2
"3449" 61 "HI" "false" 1
"3450" 61 "IA" "false" 14
"3451" 61 "ID" "false" 3
"3452" 61 "IL" "false" 27
"3453" 61 "IN" "false" 15
"3454" 61 "KS" "false" 10
"3455" 61 "KY" "false" 13
"3456" 61 "LA" "false" 11
"3457" 61 "MA" "false" 18
"3458" 61 "MD" "false" 8
"3459" 61 "ME" "false" 6
"3460" 61 "MI" "false" 14
"3461" 61 "MN" "false" 11
"3462" 61 "MO" "false" 19
"3463" 61 "MS" "false" 11
"3464" 61 "MS" "true" 1
"3465" 61 "MT" "false" 3
"3466" 61 "NC" "false" 12
"3467" 61 "ND" "false" 6
"3468" 61 "NE" "false" 8
"3469" 61 "NH" "false" 4
"3470" 61 "NJ" "false" 12
"3471" 61 "NM" "false" 1
"3472" 61 "NM,WV" "false" 1
"3473" 61 "NV" "false" 3
"3474" 61 "NY" "false" 40
"3475" 61 "OH" "false" 23
"3476" 61 "OK" "false" 7
"3477" 61 "OR" "false" 4
"3478" 61 "PA" "false" 34
"3479" 61 "PI" "false" 3
"3480" 61 "PR" "false" 1
"3481" 61 "RI" "false" 4
"3482" 61 "SC" "false" 9
"3483" 61 "SD" "false" 4
"3484" 61 "TN" "false" 12
"3485" 61 "TN" "true" 1
"3486" 61 "TX" "false" 19
"3487" 61 "UT" "false" 3
"3488" 61 "VA" "false" 14
"3489" 61 "VT" "false" 4
"3490" 61 "WA" "false" 6
"3491" 61 "WI" "false" 13
"3492" 61 "WV" "false" 8
"3493" 61 "WY" "false" 3
"3494" 62 "AL" "false" 10
"3495" 62 "AL" "true" 1
"3496" 62 "AR" "false" 12
"3497" 62 "AZ" "false" 4
"3498" 62 "CA" "false" 10
"3499" 62 "CO" "false" 4
"3500" 62 "CT" "false" 7
"3501" 62 "DE" "false" 3
"3502" 62 "FL" "false" 5
"3503" 62 "GA" "false" 13
"3504" 62 "GA" "unknown" 1
"3505" 62 "HI" "false" 1
"3506" 62 "IA" "false" 16
"3507" 62 "ID" "false" 5
"3508" 62 "IL" "false" 27
"3509" 62 "IN" "false" 15
"3510" 62 "KS" "false" 12
"3511" 62 "KY" "false" 13
"3512" 62 "LA" "false" 10
"3513" 62 "MA" "false" 16
"3514" 62 "MD" "false" 9
"3515" 62 "ME" "false" 7
"3516" 62 "MI" "false" 14
"3517" 62 "MN" "false" 11
"3518" 62 "MO" "false" 19
"3519" 62 "MS" "false" 10
"3520" 62 "MT" "false" 3
"3521" 62 "NC" "false" 12
"3522" 62 "ND" "false" 4
"3523" 62 "NE" "false" 9
"3524" 62 "NH" "false" 4
"3525" 62 "NJ" "false" 14
"3526" 62 "NM" "false" 5
"3527" 62 "NV" "false" 5
"3528" 62 "NY" "false" 40
"3529" 62 "OH" "false" 23
"3530" 62 "OK" "false" 7
"3531" 62 "OR" "false" 4
"3532" 62 "PA" "false" 36
"3533" 62 "PI" "false" 2
"3534" 62 "PR" "false" 1
"3535" 62 "RI" "false" 4
"3536" 62 "SC" "false" 9
"3537" 62 "SD" "false" 4
"3538" 62 "TN" "false" 14
"3539" 62 "TN" "true" 1
"3540" 62 "TX" "false" 19
"3541" 62 "UT" "false" 3
"3542" 62 "VA" "false" 12
"3543" 62 "VT" "false" 5
"3544" 62 "WA" "false" 5
"3545" 62 "WI" "false" 13
"3546" 62 "WV" "false" 7
"3547" 62 "WY" "false" 3
"3548" 63 "AL" "false" 14
"3549" 63 "AL" "true" 1
"3550" 63 "AR" "false" 9
"3551" 63 "AZ" "false" 3
"3552" 63 "CA" "false" 13
"3553" 63 "CO" "false" 6
"3554" 63 "CT" "false" 7
"3555" 63 "DE" "false" 3
"3556" 63 "FL" "false" 6
"3557" 63 "GA" "false" 16
"3558" 63 "GA" "unknown" 1
"3559" 63 "HI" "false" 1
"3560" 63 "IA" "false" 14
"3561" 63 "ID" "false" 4
"3562" 63 "IL" "false" 27
"3563" 63 "IL,OK" "false" 1
"3564" 63 "IN" "false" 15
"3565" 63 "KS" "false" 10
"3566" 63 "KY" "false" 14
"3567" 63 "LA" "false" 10
"3568" 63 "MA" "false" 19
"3569" 63 "MD" "false" 11
"3570" 63 "ME" "false" 7
"3571" 63 "MI" "false" 16
"3572" 63 "MN" "false" 12
"3573" 63 "MO" "false" 19
"3574" 63 "MS" "false" 10
"3575" 63 "MT" "false" 4
"3576" 63 "NC" "false" 12
"3577" 63 "ND" "false" 5
"3578" 63 "NE" "false" 8
"3579" 63 "NH" "false" 4
"3580" 63 "NJ" "false" 17
"3581" 63 "NM" "false" 3
"3582" 63 "NV" "false" 3
"3583" 63 "NY" "false" 45
"3584" 63 "OH" "false" 24
"3585" 63 "OK" "false" 10
"3586" 63 "OR" "false" 5
"3587" 63 "PA" "false" 37
"3588" 63 "PI" "false" 2
"3589" 63 "PR" "false" 1
"3590" 63 "RI" "false" 5
"3591" 63 "SC" "false" 9
"3592" 63 "SD" "false" 5
"3593" 63 "TN" "false" 12
"3594" 63 "TX" "false" 21
"3595" 63 "UT" "false" 4
"3596" 63 "VA" "false" 12
"3597" 63 "VT" "false" 4
"3598" 63 "WA" "false" 7
"3599" 63 "WA,IL" "false" 1
"3600" 63 "WI" "false" 12
"3601" 63 "WV" "false" 9
"3602" 63 "WY" "false" 3
"3603" 64 "AL" "false" 11
"3604" 64 "AR" "false" 10
"3605" 64 "AZ" "false" 3
"3606" 64 "CA" "false" 14
"3607" 64 "CO" "false" 6
"3608" 64 "CT" "false" 6
"3609" 64 "DE" "false" 3
"3610" 64 "FL" "false" 5
"3611" 64 "GA" "false" 15
"3612" 64 "HI" "false" 1
"3613" 64 "IA" "false" 13
"3614" 64 "ID" "false" 4
"3615" 64 "IL" "false" 28
"3616" 64 "IN" "false" 17
"3617" 64 "KS" "false" 10
"3618" 64 "KY" "false" 13
"3619" 64 "LA" "false" 10
"3620" 64 "MA" "false" 17
"3621" 64 "MD" "false" 8
"3622" 64 "ME" "false" 7
"3623" 64 "MI" "false" 15
"3624" 64 "MN" "false" 12
"3625" 64 "MO" "false" 18
"3626" 64 "MS" "false" 11
"3627" 64 "MT" "false" 4
"3628" 64 "NC" "false" 12
"3629" 64 "ND" "false" 5
"3630" 64 "NE" "false" 8
"3631" 64 "NH" "false" 4
"3632" 64 "NJ" "false" 14
"3633" 64 "NM" "false" 3
"3634" 64 "NV" "false" 3
"3635" 64 "NY" "false" 45
"3636" 64 "OH" "false" 23
"3637" 64 "OK" "false" 10
"3638" 64 "OR" "false" 5
"3639" 64 "PA" "false" 38
"3640" 64 "PI" "false" 2
"3641" 64 "PR" "false" 1
"3642" 64 "RI" "false" 5
"3643" 64 "SC" "false" 11
"3644" 64 "SD" "false" 5
"3645" 64 "TN" "false" 12
"3646" 64 "TX" "false" 20
"3647" 64 "UT" "false" 4
"3648" 64 "VA" "false" 13
"3649" 64 "VT" "false" 4
"3650" 64 "WA" "false" 7
"3651" 64 "WA,IL" "false" 1
"3652" 64 "WI" "false" 12
"3653" 64 "WV" "false" 10
"3654" 64 "WY" "false" 3
"3655" 65 "AK" "false" 1
"3656" 65 "AL" "false" 11
"3657" 65 "AR" "false" 9
"3658" 65 "AZ" "false" 3
"3659" 65 "CA" "false" 13
"3660" 65 "CO" "false" 6
"3661" 65 "CT" "false" 7
"3662" 65 "DE" "false" 3
"3663" 65 "FL" "false" 5
"3664" 65 "GA" "false" 14
"3665" 65 "HI" "false" 1
"3666" 65 "IA" "false" 13
"3667" 65 "ID" "false" 5
"3668" 65 "IL" "false" 29
"3669" 65 "IN" "false" 16
"3670" 65 "KS" "false" 10
"3671" 65 "KY" "false" 14
"3672" 65 "LA" "false" 12
"3673" 65 "MA" "false" 18
"3674" 65 "MD" "false" 9
"3675" 65 "ME" "false" 6
"3676" 65 "MI" "false" 16
"3677" 65 "MN" "false" 12
"3678" 65 "MO" "false" 21
"3679" 65 "MS" "false" 10
"3680" 65 "MT" "false" 4
"3681" 65 "NC" "false" 13
"3682" 65 "ND" "false" 6
"3683" 65 "NE" "false" 8
"3684" 65 "NH" "false" 7
"3685" 65 "NJ" "false" 16
"3686" 65 "NM" "false" 3
"3687" 65 "NV" "false" 4
"3688" 65 "NY" "false" 48
"3689" 65 "OH" "false" 24
"3690" 65 "OK" "false" 10
"3691" 65 "OR" "false" 7
"3692" 65 "PA" "false" 38
"3693" 65 "PI" "false" 2
"3694" 65 "PR" "false" 1
"3695" 65 "RI" "false" 5
"3696" 65 "SC" "false" 11
"3697" 65 "SD" "false" 5
"3698" 65 "TN" "false" 12
"3699" 65 "TX" "false" 20
"3700" 65 "UT" "false" 4
"3701" 65 "VA" "false" 14
"3702" 65 "VT" "false" 4
"3703" 65 "WA" "false" 7
"3704" 65 "WA,IL" "false" 1
"3705" 65 "WI" "false" 15
"3706" 65 "WV" "false" 8
"3707" 65 "WY" "false" 3
"3708" 66 "AK" "false" 2
"3709" 66 "AL" "false" 13
"3710" 66 "AR" "false" 9
"3711" 66 "AZ" "false" 3
"3712" 66 "CA" "false" 13
"3713" 66 "CO" "false" 6
"3714" 66 "CT" "false" 6
"3715" 66 "DE" "false" 3
"3716" 66 "FL" "false" 5
"3717" 66 "GA" "false" 13
"3718" 66 "HI" "false" 1
"3719" 66 "IA" "false" 13
"3720" 66 "ID" "false" 5
"3721" 66 "IL" "false" 29
"3722" 66 "IN" "false" 15
"3723" 66 "KS" "false" 9
"3724" 66 "KY" "false" 13
"3725" 66 "LA" "false" 11
"3726" 66 "MA" "false" 18
"3727" 66 "MD" "false" 8
"3728" 66 "ME" "false" 6
"3729" 66 "MI" "false" 16
"3730" 66 "MN" "false" 13
"3731" 66 "MO" "false" 18
"3732" 66 "MS" "false" 10
"3733" 66 "MT" "false" 4
"3734" 66 "NC" "false" 13
"3735" 66 "ND" "false" 4
"3736" 66 "NE" "false" 8
"3737" 66 "NH" "false" 4
"3738" 66 "NJ" "false" 15
"3739" 66 "NM" "false" 3
"3740" 66 "NV" "false" 3
"3741" 66 "NY" "false" 45
"3742" 66 "OH" "false" 23
"3743" 66 "OK" "false" 12
"3744" 66 "OR" "false" 5
"3745" 66 "PA" "false" 39
"3746" 66 "PI" "false" 3
"3747" 66 "PR" "false" 1
"3748" 66 "RI" "false" 4
"3749" 66 "SC" "false" 11
"3750" 66 "SD" "false" 5
"3751" 66 "TN" "false" 12
"3752" 66 "TX" "false" 20
"3753" 66 "UT" "false" 4
"3754" 66 "VA" "false" 15
"3755" 66 "VT" "false" 4
"3756" 66 "WA" "false" 6
"3757" 66 "WI" "false" 12
"3758" 66 "WV" "false" 8
"3759" 66 "WY" "false" 3
"3760" 67 "AK" "false" 1
"3761" 67 "AL" "false" 10
"3762" 67 "AR" "false" 9
"3763" 67 "AZ" "false" 3
"3764" 67 "CA" "false" 15
"3765" 67 "CO" "false" 6
"3766" 67 "CT" "false" 5
"3767" 67 "DE" "false" 5
"3768" 67 "FL" "false" 5
"3769" 67 "GA" "false" 13
"3770" 67 "GA" "true" 1
"3771" 67 "HI" "false" 2
"3772" 67 "IA" "false" 16
"3773" 67 "ID" "false" 4
"3774" 67 "IL" "false" 30
"3775" 67 "IN" "false" 15
"3776" 67 "KS" "false" 9
"3777" 67 "KY" "false" 13
"3778" 67 "LA" "false" 10
"3779" 67 "MA" "false" 18
"3780" 67 "MD" "false" 7
"3781" 67 "ME" "false" 7
"3782" 67 "MI" "false" 17
"3783" 67 "MN" "false" 11
"3784" 67 "MO" "false" 18
"3785" 67 "MS" "false" 9
"3786" 67 "MT" "false" 4
"3787" 67 "NC" "false" 13
"3788" 67 "ND" "false" 4
"3789" 67 "NE" "false" 10
"3790" 67 "NH" "false" 4
"3791" 67 "NJ" "false" 14
"3792" 67 "NM" "false" 4
"3793" 67 "NV" "false" 3
"3794" 67 "NY" "false" 44
"3795" 67 "OH" "false" 22
"3796" 67 "OK" "false" 10
"3797" 67 "OR" "false" 5
"3798" 67 "PA" "false" 38
"3799" 67 "PI" "false" 2
"3800" 67 "PR" "false" 1
"3801" 67 "RI" "false" 4
"3802" 67 "SC" "false" 9
"3803" 67 "SD" "false" 5
"3804" 67 "TN" "false" 13
"3805" 67 "TX" "false" 19
"3806" 67 "UT" "false" 4
"3807" 67 "VA" "false" 15
"3808" 67 "VT" "false" 4
"3809" 67 "WA" "false" 6
"3810" 67 "WI" "false" 13
"3811" 67 "WV" "false" 8
"3812" 67 "WY" "false" 3
"3813" 68 "AK" "false" 1
"3814" 68 "AL" "false" 10
"3815" 68 "AR" "false" 9
"3816" 68 "AZ" "false" 3
"3817" 68 "CA" "false" 13
"3818" 68 "CO" "false" 8
"3819" 68 "CT" "false" 7
"3820" 68 "DE" "false" 3
"3821" 68 "FL" "false" 5
"3822" 68 "GA" "false" 12
"3823" 68 "HI" "false" 1
"3824" 68 "IA" "false" 14
"3825" 68 "ID" "false" 4
"3826" 68 "IL" "false" 30
"3827" 68 "IN" "false" 15
"3828" 68 "KS" "false" 10
"3829" 68 "KY" "false" 13
"3830" 68 "LA" "false" 11
"3831" 68 "MA" "false" 18
"3832" 68 "MD" "false" 8
"3833" 68 "ME" "false" 6
"3834" 68 "MI" "false" 16
"3835" 68 "MN" "false" 12
"3836" 68 "MO" "false" 17
"3837" 68 "MS" "false" 9
"3838" 68 "MT" "false" 4
"3839" 68 "NC" "false" 13
"3840" 68 "ND" "false" 5
"3841" 68 "NE" "false" 7
"3842" 68 "NH" "false" 4
"3843" 68 "NJ" "false" 14
"3844" 68 "NM" "false" 3
"3845" 68 "NV" "false" 3
"3846" 68 "NY" "false" 44
"3847" 68 "OH" "false" 19
"3848" 68 "OK" "false" 9
"3849" 68 "OR" "false" 5
"3850" 68 "PA" "false" 34
"3851" 68 "PI" "false" 2
"3852" 68 "PR" "false" 1
"3853" 68 "RI" "false" 4
"3854" 68 "SC" "false" 9
"3855" 68 "SD" "false" 5
"3856" 68 "TN" "false" 12
"3857" 68 "TX" "false" 18
"3858" 68 "UT" "false" 4
"3859" 68 "VA" "false" 12
"3860" 68 "VT" "false" 5
"3861" 68 "WA" "false" 7
"3862" 68 "WI" "false" 11
"3863" 68 "WV" "false" 8
"3864" 68 "WY" "false" 3
"3865" 69 "AK" "false" 1
"3866" 69 "AL" "false" 9
"3867" 69 "AR" "false" 8
"3868" 69 "AZ" "false" 3
"3869" 69 "CA" "false" 13
"3870" 69 "CO" "false" 6
"3871" 69 "CT" "false" 5
"3872" 69 "DE" "false" 2
"3873" 69 "FL" "false" 5
"3874" 69 "GA" "false" 12
"3875" 69 "HI" "false" 1
"3876" 69 "IA" "false" 14
"3877" 69 "ID" "false" 4
"3878" 69 "IL" "false" 28
"3879" 69 "IN" "false" 15
"3880" 69 "KS" "false" 9
"3881" 69 "KY" "false" 13
"3882" 69 "LA" "false" 10
"3883" 69 "MA" "false" 20
"3884" 69 "MD" "false" 7
"3885" 69 "ME" "false" 7
"3886" 69 "MI" "false" 16
"3887" 69 "MN" "false" 10
"3888" 69 "MO" "false" 18
"3889" 69 "MS" "false" 8
"3890" 69 "MT" "false" 4
"3891" 69 "NC" "false" 12
"3892" 69 "ND" "false" 5
"3893" 69 "NE" "false" 7
"3894" 69 "NH" "false" 3
"3895" 69 "NJ" "false" 14
"3896" 69 "NM" "false" 3
"3897" 69 "NV" "false" 3
"3898" 69 "NY" "false" 40
"3899" 69 "OH" "false" 16
"3900" 69 "OK" "false" 9
"3901" 69 "OR" "false" 5
"3902" 69 "PA" "false" 33
"3903" 69 "PI" "false" 2
"3904" 69 "PR" "false" 1
"3905" 69 "RI" "false" 3
"3906" 69 "SC" "false" 7
"3907" 69 "SD" "false" 5
"3908" 69 "TN" "false" 12
"3909" 69 "TX" "false" 18
"3910" 69 "UT" "false" 4
"3911" 69 "VA" "false" 11
"3912" 69 "VT" "false" 4
"3913" 69 "WA" "false" 6
"3914" 69 "WI" "false" 12
"3915" 69 "WV" "false" 7
"3916" 69 "WY" "false" 3
"3917" 7 "CT" "false" 6
"3918" 7 "CT" "true" 2
"3919" 7 "CT" "unknown" 1
"3920" 7 "DE" "true" 2
"3921" 7 "DE" "unknown" 1
"3922" 7 "GA" "false" 1
"3923" 7 "GA" "true" 3
"3924" 7 "GA" "unknown" 2
"3925" 7 "KY" "true" 2
"3926" 7 "KY" "unknown" 1
"3927" 7 "MA" "false" 17
"3928" 7 "MA" "unknown" 1
"3929" 7 "MD" "true" 10
"3930" 7 "MD" "unknown" 1
"3931" 7 "MS" "true" 1
"3932" 7 "MS" "unknown" 1
"3933" 7 "NC" "true" 13
"3934" 7 "NH" "false" 8
"3935" 7 "NH" "true" 1
"3936" 7 "NJ" "true" 3
"3937" 7 "NJ" "unknown" 4
"3938" 7 "NY" "false" 1
"3939" 7 "NY" "true" 12
"3940" 7 "NY" "unknown" 1
"3941" 7 "OH" "false" 1
"3942" 7 "PA" "false" 10
"3943" 7 "PA" "true" 4
"3944" 7 "PA" "unknown" 2
"3945" 7 "PA,MD" "true" 1
"3946" 7 "RI" "false" 4
"3947" 7 "RI" "unknown" 1
"3948" 7 "SC" "true" 10
"3949" 7 "TN" "unknown" 3
"3950" 7 "VA" "true" 14
"3951" 7 "VA" "unknown" 5
"3952" 7 "VA,KY" "true" 2
"3953" 7 "VA,MS" "true" 1
"3954" 7 "VT" "false" 5
"3955" 70 "AK" "false" 1
"3956" 70 "AL" "false" 10
"3957" 70 "AR" "false" 9
"3958" 70 "AZ" "false" 3
"3959" 70 "CA" "false" 11
"3960" 70 "CO" "false" 7
"3961" 70 "CT" "false" 5
"3962" 70 "DE" "false" 3
"3963" 70 "FL" "false" 5
"3964" 70 "GA" "false" 12
"3965" 70 "HI" "false" 1
"3966" 70 "IA" "false" 13
"3967" 70 "ID" "false" 5
"3968" 70 "IL" "false" 28
"3969" 70 "IN" "false" 14
"3970" 70 "KS" "false" 9
"3971" 70 "KY" "false" 10
"3972" 70 "LA" "false" 11
"3973" 70 "MA" "false" 17
"3974" 70 "MA," "false" 1
"3975" 70 "MD" "false" 6
"3976" 70 "ME" "false" 6
"3977" 70 "MI" "false" 16
"3978" 70 "MN" "false" 10
"3979" 70 "MO" "false" 17
"3980" 70 "MS" "false" 8
"3981" 70 "MT" "false" 4
"3982" 70 "NC" "false" 12
"3983" 70 "ND" "false" 4
"3984" 70 "NE" "false" 7
"3985" 70 "NH" "false" 3
"3986" 70 "NJ" "false" 14
"3987" 70 "NM" "false" 5
"3988" 70 "NV" "false" 3
"3989" 70 "NY" "false" 41
"3990" 70 "OH" "false" 17
"3991" 70 "OK" "false" 9
"3992" 70 "OR" "false" 6
"3993" 70 "PA" "false" 33
"3994" 70 "PI" "false" 2
"3995" 70 "PR" "false" 1
"3996" 70 "RI" "false" 3
"3997" 70 "SC" "false" 7
"3998" 70 "SD" "false" 5
"3999" 70 "TN" "false" 12
"4000" 70 "TX" "false" 18
"4001" 70 "UT" "false" 4
"4002" 70 "VA" "false" 11
"4003" 70 "VT" "false" 4
"4004" 70 "WA" "false" 6
"4005" 70 "WI" "false" 11
